"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.359146708E0,-1.962568817E0,1.474688370E1,6.832242279E0
3.369084708E0,-1.996248779E0,1.474224335E1,6.708599396E0
3.379022708E0,-2.249222717E0,1.380594040E1,6.830296326E0
3.388960708E0,-2.475701752E0,1.225486588E1,6.919510803E0
3.398899708E0,-2.528841248E0,1.074390793E1,6.816225586E0
3.408837708E0,-2.587668915E0,9.698032837E0,6.590345306E0
3.418775708E0,-2.749183044E0,9.256750488E0,6.284830627E0
3.428714708E0,-2.990930328E0,9.319320374E0,5.927224274E0
3.438652708E0,-3.285368042E0,9.573192444E0,5.515580292E0
3.448590708E0,-3.542233887E0,9.714648285E0,5.154830475E0
3.458528708E0,-3.640429688E0,9.576635284E0,4.895270233E0
3.468467708E0,-3.568579102E0,9.194629669E0,4.664450226E0
3.478405708E0,-3.329975281E0,8.779542847E0,4.532424774E0
3.488343708E0,-3.001857605E0,8.269104309E0,4.444856873E0
3.498282708E0,-2.674488373E0,7.675588531E0,4.279151459E0
3.508220708E0,-2.339035950E0,7.114555206E0,4.115841064E0
3.518158708E0,-2.013612671E0,6.607110443E0,3.945495300E0
3.528097708E0,-1.740879822E0,6.131399689E0,3.791315918E0
3.538035708E0,-1.525627441E0,5.640270996E0,3.664080505E0
3.547973708E0,-1.441652069E0,5.214406586E0,3.467239838E0
3.557911708E0,-1.455573120E0,4.893923035E0,3.218756561E0
3.567850708E0,-1.467697906E0,4.648882599E0,2.976260834E0
3.577788708E0,-1.445843353E0,4.506977692E0,2.727627869E0
3.587726708E0,-1.376537476E0,4.487967224E0,2.534379730E0
3.597665708E0,-1.342558136E0,4.533921661E0,2.427951050E0
3.607603708E0,-1.420545959E0,4.501588898E0,2.350561981E0
3.617541708E0,-1.563648376E0,4.570595398E0,2.233804779E0
3.627480708E0,-1.696571960E0,4.793781281E0,2.159858551E0
3.637418708E0,-1.828597412E0,5.067412262E0,2.186652832E0
3.647356708E0,-1.962419128E0,5.441783752E0,2.250420227E0
3.657294708E0,-2.080074463E0,5.903872833E0,2.417622528E0
3.667233708E0,-2.190544739E0,6.445596313E0,2.656376038E0
3.677171708E0,-2.301164703E0,7.003186798E0,2.846929779E0
3.687109708E0,-2.368674316E0,7.436535645E0,3.106789398E0
3.697048708E0,-2.444117432E0,7.641459503E0,3.384611664E0
3.706986708E0,-2.567460938E0,7.699688416E0,3.607049103E0
3.716924708E0,-2.729274445E0,7.789651337E0,3.831282806E0
3.726863708E0,-2.956352234E0,8.067772980E0,4.126768341E0
3.736801708E0,-3.257825317E0,8.433911591E0,4.525239716E0
3.746739708E0,-3.601360931E0,8.751700745E0,4.962929535E0
3.756677708E0,-3.948788452E0,9.020990753E0,5.389542389E0
3.766616708E0,-4.205055542E0,9.285939789E0,5.748795319E0
3.776554708E0,-4.371359711E0,9.503587189E0,5.897136841E0
3.786492708E0,-4.465813293E0,9.659562836E0,5.881718903E0
3.796431708E0,-4.563859406E0,9.723180542E0,5.845793610E0
3.806369708E0,-4.750820618E0,9.753118286E0,5.949078827E0
